id,y
36701418,0
35136649,0
37631158,0
37840979,0
37157569,1
37781214,0
37641112,0
37830435,0
37820744,0
37631110,0
36381846,0
37671148,0
36802884,0
37731119,0
37621134,1
37831091,0
37781151,0
36801732,0
37621087,0
37601068,0
36331703,0
37821124,1
37651020,0
37720274,1
36008401,0
37690929,0
37811086,0
35998955,0
37801103,0
37681069,0
37741079,0
37790654,0
37670146,0
37701074,0
37821079,0
37681051,0
35883614,0
37661104,0
37227681,1
36797642,0
37187580,0
37811114,0
37601144,1
37811012,0
37681000,1
37770971,0
37801015,1
37670988,0
37811016,1
37690968,0
37661008,0
37620251,1
37711076,1
37821015,0
37771022,0
37611069,0
37691001,1
37650965,0
36441321,1
37720986,1
37660443,0
37197711,0
37720210,0
37267711,0
36159765,0
37601083,0
37721029,0
37601073,0
37650924,1
37671000,1
37631055,0
37800985,0
37630735,0
37610982,0
37760979,0
36797388,0
37761041,0
37800700,1
37820816,0
37700928,0
37640882,0
37770883,0
37680931,0
37820893,0
37670899,0
37650830,0
37601012,0
37601021,1
37600942,0
37620942,0
37740968,0
37680934,0
37780997,0
37601037,0
37830734,1
36109126,0
37710875,0
37750871,0
37700797,0
37790832,0
37640638,0
37760858,0
37740860,0
37710842,0
37288020,0
37770785,0
37770816,0
37600880,0
37660825,1
37600717,1
37600985,1
37760884,0
37810877,0
37127611,0
16782165,0
28614047,0
37690829,0
37760802,1
37620259,1
37600901,0
37750910,0
35843702,0
37620878,0
37690850,1
37690890,0
34914883,0
37610645,0
37640810,0
37720810,0
37630767,0
37830677,0
37630774,0
37630777,0
37840786,0
37680780,0
37840787,1
37680740,0
37840801,0
37107954,0
37800786,0
37600823,1
34362004,0
37690760,0
36960127,0
37670741,0
37670804,0
37660744,1
37840797,1
36520360,0
37710575,0
37700784,1
37740800,0
37800787,1
37750798,0
36331320,0
37670672,0
37700723,0
36870162,0
37287821,0
37630694,0
37177738,0
37840638,0
37810752,1
37690243,0
37780719,0
37840649,0
37610680,0
37217969,1
37700657,0
37670733,1
37820736,0
37067163,0
37630733,0
36500466,0
36049659,0
36450272,0
36028602,0
37610681,0
37650541,0
37770735,0
37237684,0
37329731,0
36281574,0
37780548,1
37630626,0
37740629,0
37690404,0
37780586,1
37740622,0
35358431,1
37810508,0
37167997,1
37680413,0
37750611,0
37760655,0
37700606,1
37329321,0
37700609,1
37680611,1
37780540,0
37700362,0
37670502,0
35958542,0
37720301,0
37710397,1
37720549,0
37158018,0
32480025,0
37660572,0
37620535,0
36360737,0
37680469,1
37790581,1
37770528,1
37770556,1
37720564,1
37700545,0
37167163,0
37700522,0
37800539,0
37690553,0
37329769,0
37610569,0
37740560,1
34504089,0
36129113,0
37810629,1
37700560,0
37810580,0
37840519,0
37830462,1
37670512,1
37790545,0
37790533,1
37730511,0
37600653,1
37650475,0
37840239,1
37640565,0
37620501,0
37750492,0
37167919,0
37770480,0
37620465,0
37640500,0
37640488,0
37620447,0
37780496,1
37760502,0
37640518,1
37630477,0
37620472,1
37690489,0
37710498,0
37820527,1
36211593,0
37600544,0
37680430,0
37610520,0
37830432,0
34934135,0
37730472,0
37650446,0
37277726,0
37640514,0
37760501,0
37750238,0
37810539,0
37790389,0
37760228,0
37770374,0
37680332,1
36800985,1
37760461,0
37830356,0
37830376,0
37740306,1
37670415,0
37710432,0
37800423,0
37790392,1
37840435,0
37780358,0
37760444,0
37840388,0
37830144,0
37600202,0
37720436,0
37840371,0
37830387,0
37810488,0
37750420,0
37800417,1
37750407,0
37610448,0
36088255,0
37640444,0
37730427,1
37770441,0
37600414,0
36351529,0
37710342,0
37600434,0
37780328,0
37157574,0
37750346,0
37610344,0
37800313,1
37087341,0
37770349,0
37740294,1
37168043,0
37630352,0
37107313,0
35823990,0
37760341,0
37740331,0
37610360,0
37780326,0
37680242,0
37730331,0
37790353,0
37630287,0
37810392,0
37760342,1
37640223,0
37670272,0
35939268,0
37750262,0
37600316,0
37770214,0
37730310,0
37630227,0
37620258,1
37147210,0
37810284,1
37620282,0
37247386,0
37760298,0
37720357,1
37630260,0
36251462,0
37810286,0
37790242,0
37800270,0
37710276,0
37840172,1
37660294,1
35256661,0
37620226,1
37770277,0
37840200,0
37630216,1
37328163,0
36241453,0
37760244,0
37277889,0
37810239,0
37640267,0
37700222,0
37820216,0
37237219,0
37630225,0
37760241,0
37810356,0
36301494,0
37097236,0
35348591,0
37690220,0
37750308,0
35126468,0
37700169,0
36210606,0
37800219,0
37158031,0
37720255,1
37068027,1
37720204,0
37780166,0
37720221,0
37840148,0
37730172,1
37427112,0
37630184,0
37127314,0
37780152,0
37830218,0
37640145,0
37770182,0
37197886,1
34964007,1
37630171,0
37820167,0
37610196,1
37770158,0
37690145,0
37760193,0
37690155,1
37750146,0
37720268,0
37680188,0
37720266,0
37730156,0
34954595,0
37830213,0
37750174,0
37587147,1
37298034,0
35176218,1
37447148,0
36651142,0
37377143,0
37567145,0
37507159,0
37467133,0
37670120,0
37690127,0
37760122,0
37467131,0
36039426,1
37507115,1
37147834,0
36029361,0
36571282,0
37021149,0
37800116,0
37640120,0
37257407,1
37547141,1
36970326,1
37168049,0
37507144,0
37840117,0
37770115,0
36380308,0
36271929,0
36800598,0
37158065,0
37107305,0
37257964,0
37187972,0
37407114,0
37147993,0
36799832,0
37307925,0
37307931,0
36990268,0
37138019,0
37217973,1
37237896,0
37097632,0
37207930,0
37158133,1
37147951,1
37217963,0
37248002,0
37397113,0
37307948,0
37257977,0
37278006,0
37317602,0
37187962,0
37318010,0
37077976,0
37068505,1
37577113,1
37127755,0
37257938,0
37087967,0
34985044,0
37257963,0
37267339,0
37288007,0
37267801,0
37297920,0
37217922,0
37237882,0
37227897,0
37277902,0
37267833,1
36621199,0
36723366,0
37207841,0
37197964,0
37237831,0
37217686,0
37127831,1
37217919,0
37227920,0
36210998,0
37247958,0
36490241,1
37127422,0
37267925,0
37167995,0
36128590,0
37267877,0
37117931,0
37247913,0
36241607,0
19105995,1
37217860,1
37147505,0
37217869,1
37317895,1
37187850,0
37177779,0
37177789,0
37267689,0
36798213,0
37147231,0
37207766,0
37317879,0
37177769,0
37307823,0
37167827,0
37297215,0
37267750,0
37207775,0
36371877,0
37267808,0
37327364,1
37317329,0
37077871,0
36281535,0
37177702,0
36301678,0
37127727,0
37257821,0
37177728,1
36251670,0
37127736,0
37247823,0
37187771,0
36088556,0
37087748,0
37187823,0
37307753,0
37117361,0
37147758,0
37267713,0
37207725,0
37157884,0
37247825,0
37217770,0
37117798,0
37237726,0
37237736,0
37097785,1
37197755,0
37317777,1
36169260,0
36341609,0
37287791,0
37257732,0
37217725,0
37277767,1
37197740,1
37137782,0
37297730,0
37157786,0
37247754,0
37237701,0
36231355,0
37297640,0
37217666,0
36850157,0
37077689,0
37117732,1
37207643,0
37177601,1
35804125,0
37147710,0
37187710,0
36551148,0
37127123,0
37217664,0
37287426,0
37117696,1
37247219,1
37267594,0
37297663,0
37137720,0
37287688,0
37197272,0
37177603,0
37267591,0
37187687,0
37317665,1
37157696,0
37217660,0
37167599,1
37247608,0
37097630,0
37157693,0
36799296,0
37267543,0
37177546,0
37247574,1
37117631,0
37287600,1
37087606,0
37237554,0
37147549,0
37031231,0
37227628,0
37277633,0
37177548,0
37287638,0
34723228,0
37187632,1
37157597,0
37097415,0
37297574,0
37207501,0
37187566,0
37167483,1
37327258,0
37307511,0
37097596,1
37267497,0
36148478,0
37297565,0
37317580,0
37127488,1
37187437,0
37297573,0
37217395,0
37317537,0
37297511,0
36048503,0
37097530,0
37157591,0
37247505,0
37167422,0
37227522,0
37247479,1
37227540,0
37147539,0
37267457,0
37257508,1
37087452,0
37087478,1
37097533,0
37287526,0
37207466,0
37087464,1
37227560,0
37157581,0
37107524,1
37087492,0
37307455,0
37217478,0
37137536,0
37117493,0
37197485,1
37087427,0
37077507,1
37137562,1
37297462,1
36230562,0
37087403,1
37137526,0
37087421,0
37021225,1
37177426,0
37217490,0
37207425,0
37097528,1
35804040,1
37227440,0
37097447,1
37117462,1
37187425,0
37097433,0
36801180,1
37297435,0
37307404,1
37267388,0
37227408,0
37307428,0
35693572,0
37167391,0
37187451,0
37137518,0
37277417,0
37097437,0
35893607,0
37267333,0
37227184,1
37217427,1
37127396,0
36850189,0
37087363,0
37267354,0
37157434,0
37127341,0
37317385,0
37177318,0
37287314,0
37127352,0
37177337,0
37107352,0
37257345,0
37087323,0
37107357,1
37197388,1
37157370,1
36860128,0
37107400,0
37077363,0
37197275,0
36271022,0
37167354,0
37157374,0
37277347,0
36691119,0
37217362,0
37317361,0
37207334,0
37287387,0
37237312,0
36970258,0
37307343,0
36712446,0
36450807,0
37097385,0
36300959,1
37247260,1
37087299,0
35979809,0
37217275,0
37297282,1
37237283,0
37077297,1
37137392,0
36381451,0
37317282,0
37267265,1
36798556,0
36411366,0
37117322,0
37287259,0
37317237,0
37077339,0
37187317,0
37147344,0
37287294,0
37277297,0
37167274,0
36950133,0
37167310,0
37077343,0
36591413,0
36783332,0
37297298,1
37207310,0
37267281,1
37167252,0
36920333,1
33611338,0
1237963,0
37187351,0
37287216,1
36733253,0
37097271,0
37197258,1
35893167,0
37107275,0
37117147,0
37317213,0
36450506,0
37117225,0
36611294,0
37077233,0
37207213,1
37097267,0
37097233,0
31206959,0
37287252,0
37177243,0
37107271,0
37217208,0
36361066,0
37077216,0
37167214,1
37117217,1
37287213,0
37117247,0
36850348,0
37077254,0
36201362,0
37167229,1
37147227,0
37137162,0
37137212,0
37207143,0
36401025,0
37127194,0
37167153,1
36201719,0
36280576,0
37207170,0
36361630,0
37287156,0
37217129,0
37147194,0
33420954,0
37287136,0
36611425,0
37307152,0
37257155,0
37147143,0
37157205,1
36799314,0
37297184,0
36441593,0
35968331,0
37077181,0
37137166,1
36371085,0
37177154,0
37117172,0
37217132,0
37217148,1
36980221,0
37297170,0
37317142,0
37197208,0
36211403,1
36211471,0
37187185,0
37187198,0
36611290,0
35916864,0
37287129,0
36320284,0
36581474,0
36970347,1
36850371,0
36890355,0
37087130,0
36870287,0
36880395,0
36840343,0
36990348,0
36930381,0
37087131,0
37117115,1
36980373,0
36850367,1
36900361,0
36940200,1
36798806,0
36930369,0
36880382,0
36222022,0
36799033,0
37087127,0
37287128,0
37297137,0
36109575,0
36830396,0
36990344,0
35491145,0
36251755,0
36930138,0
37031157,0
36990115,1
36940347,0
37011329,0
37021322,0
36808330,0
36671167,1
36900317,0
36411235,0
35673929,0
37011257,0
36990305,0
35673391,0
36029786,0
36381528,0
37011355,0
36950321,0
36820333,0
36880308,0
36840244,1
36280444,1
36840291,0
36850266,1
36271536,0
36271364,0
36830232,1
36360882,0
36840219,0
37000211,0
37011250,0
36850236,0
36990180,0
36421045,0
36211929,0
36139312,0
36970219,0
36441751,0
36391501,0
36910272,0
36980248,0
36910265,0
36940237,0
36850229,0
36798335,0
36900277,0
37011298,0
36840236,0
37021227,0
36381788,0
36870226,0
36330833,0
36930254,0
36211956,0
36970237,0
36743251,0
36890259,0
37000197,0
36850166,1
37051151,0
36920165,0
36631449,0
37021172,0
36211691,0
37021190,0
36671440,0
36960168,0
37000151,0
36240376,0
36870200,1
36410389,1
36089599,1
36910165,1
6735355,0
35773241,0
36880194,0
37021134,0
37031162,1
36890158,0
37041171,0
36820168,0
377140,0
36631408,1
36850158,0
36211775,1
36870191,0
36530431,0
36763453,1
36860144,0
36920201,0
36910131,1
36743249,0
36119329,0
36860124,0
36920136,0
36631425,1
35853386,0
36890128,0
36540482,0
36701444,0
36281646,0
36701405,0
36651203,1
36421543,1
36631436,1
37031129,0
36661487,1
36681455,0
35948315,0
36301027,0
36290159,1
36561373,1
36591456,0
36940112,1
36681442,0
36651342,0
36661470,0
36671411,0
36980114,0
36540421,0
36551391,1
36631365,0
36540359,0
36551390,0
35873238,0
36763371,0
36421589,1
36500686,0
36581350,1
36641387,0
36691306,1
36581380,0
36743431,0
36540442,0
36571335,0
36681338,0
36743409,0
36331427,0
36701361,0
36179168,1
36571312,0
36712351,0
36441872,1
36681397,0
36591382,0
36631158,0
36601381,1
36611406,0
36753343,0
36611351,0
36561172,0
36561357,0
36540406,0
36723337,0
36733393,1
36591294,1
36641299,1
36351766,1
36581191,0
36691289,1
36733266,0
36611285,1
36221506,0
36371830,0
36621271,0
36088709,0
34933661,1
36601322,0
36743351,0
36441498,0
36591292,0
36763339,0
36621301,0
36601307,0
36733285,1
36271904,0
36581311,1
36773306,0
36651312,0
36401103,0
36551294,0
36661313,1
36701306,0
36581294,0
36611281,0
36510472,0
36671187,0
36651274,0
36551191,0
36641291,0
36691211,0
36712247,1
36701196,0
36241760,1
36251637,0
36661263,0
36601185,0
36561226,0
36723187,0
36712120,0
36743287,0
36381650,0
36763235,0
36753218,0
36641170,0
36783286,0
36581263,0
36029660,0
36733163,0
36581185,0
36733131,1
36241866,0
36783152,0
36221720,0
36661120,0
36391437,0
36723130,0
36591113,0
36681149,1
36661200,0
36341368,1
36753173,0
36611144,0
36211379,0
36621159,0
36221701,0
36371622,0
36251784,0
36391535,0
36611131,0
36712152,1
36320612,0
36118165,0
36491470,0
36671149,1
36461290,0
36098394,1
36723178,0
36621127,0
36641177,1
36753142,0
36773148,0
36671148,0
36753147,0
36743126,0
36411810,0
36551176,0
35743899,0
36773120,0
36411077,0
36651157,0
36089553,0
36210783,0
34603208,0
36118296,1
36651163,0
36221963,1
36341740,0
36351791,0
35978609,0
36361867,0
35166283,1
36301889,0
36271927,0
36241034,0
36201897,0
36520685,0
36441798,0
36201901,1
36491396,1
36712112,0
36201903,0
36201956,0
36491464,0
36500646,1
36351777,0
36211758,1
36491166,0
36491438,0
36451352,0
36441900,1
36341665,0
36491463,0
35863261,1
36420306,1
36270977,0
36241818,0
35703684,0
36421815,0
36281867,0
36520713,0
36341727,0
36491405,0
34743491,0
36411872,0
36500909,0
36411766,0
36231880,1
36340346,0
36641113,0
36460752,0
36211046,0
36421624,0
36201902,0
36500923,0
36301772,0
36491372,0
36530609,1
36231716,0
36341638,0
20579060,0
36281821,1
36271824,0
36381777,0
36491362,1
36371794,1
36520614,0
36451331,0
36210831,0
36381755,0
36360672,0
36361715,1
36301786,0
36391732,0
36331678,0
36301785,1
36491367,0
35044866,0
36381747,0
36411770,1
36301830,1
36411785,0
36069285,0
36079373,0
36281807,0
36411798,0
36119584,0
36441729,1
36411831,0
36251704,0
36500855,0
36049010,0
36221886,0
36421715,0
36520616,1
36068757,1
36391617,0
36230419,0
36281684,0
34924194,1
36371652,0
36371646,1
36381676,0
36088804,0
35723651,0
35703974,1
36251227,0
36350925,0
36491254,0
36251605,0
36211759,0
36530522,1
36351648,0
36231746,1
36301699,0
36201758,0
36361551,0
34313031,0
36491274,0
36510584,0
36240652,0
36530470,0
36211802,1
36271758,0
36441703,1
36381696,1
36271698,1
36211749,0
36221782,0
36381654,0
36109653,0
36341629,0
36530495,0
36381678,0
36201779,0
36520571,0
36301739,0
36211760,1
36270525,0
36341564,0
36221727,1
36361293,0
36211706,1
36321257,0
36520487,1
35348358,1
36260982,0
36231613,0
36281254,0
12637341,0
16492717,0
35054322,0
36530393,0
36201675,1
36530430,0
35093388,0
36251506,0
36331591,0
36079334,0
36231642,1
36301367,0
36351607,0
36451074,0
36251457,0
36510570,0
36341544,0
36520294,0
36201698,0
35653745,0
36421236,0
36451158,0
36451179,1
36381603,0
36361591,0
36371556,0
36260437,1
36231536,0
36341182,0
36241491,0
36221642,1
35156709,0
36500570,0
36441530,0
36400960,0
36251450,1
36271414,0
36530343,0
36351438,0
36281570,0
36421432,0
36391372,0
36421482,0
36380896,0
36341411,0
36211630,0
36049175,0
36260643,0
36251389,1
36411069,0
36320338,0
35978488,0
36221689,0
36510482,0
36421471,1
36391473,0
7064626,0
36491114,1
36271555,0
36381520,1
36089397,0
36450883,0
36371531,0
36220377,0
36390996,0
29304171,0
36421428,0
36301608,0
36530281,0
36301617,0
36491035,0
36211659,0
35998257,1
36411462,0
36381455,0
36510394,0
36221406,0
36500525,0
36381459,0
35246131,0
36251350,0
36049668,0
36241421,0
36391284,0
36441359,0
35803726,0
36231493,0
36231511,0
34613109,1
36510382,0
36441389,0
36361439,1
36530295,0
36391414,0
36231508,1
36281478,0
36421345,0
36351360,1
36231529,0
36351343,0
36381059,0
36271487,0
36411439,0
36421373,0
36520251,1
36241459,0
36201534,1
36241414,0
36271411,0
36361441,0
36520310,0
36351407,1
36231503,1
36231521,0
36231484,0
36421323,0
36440983,1
36331321,0
36301425,0
36019068,0
35917751,1
36391314,0
36500473,0
36331392,0
36331393,1
36500410,1
36251281,0
34973516,0
36270529,0
36251288,0
36201461,1
36421281,0
36450938,0
36231447,0
36500478,1
36300837,0
34874403,1
36441317,0
36510320,0
36381387,0
35703132,0
36331348,0
29914972,1
35989759,0
36341040,0
35713787,0
36441313,0
36411413,1
36221165,1
36211371,1
36351216,0
36371284,0
36261024,0
36201327,0
36280814,0
36088286,0
36351219,0
36381329,0
36281342,0
36381309,0
36271382,0
36500361,1
36201394,0
36450918,0
35073643,0
36251221,0
35979937,0
36241199,1
36211309,0
36251204,0
36221334,1
36231015,0
36450876,0
36450695,0
36351174,0
36450859,0
36410231,0
36421184,0
571851,0
36321387,1
36261284,0
36261285,0
36251197,0
36301331,0
36450853,0
36381279,0
36321312,0
36450845,0
36251179,0
36261222,0
36490759,0
35793422,0
36261263,0
36331195,0
36381232,0
36441178,0
36411263,0
36391197,0
36261249,0
36201045,0
36490757,0
36391213,0
36371159,1
36340974,0
36281218,0
36241144,1
34353151,0
36490692,0
36221281,1
36450784,0
36421049,0
36128265,0
36261215,0
36391141,0
36301235,0
36450812,0
36381174,0
36341128,0
36281131,0
36251076,0
36331117,0
34492754,0
36500217,0
36500236,1
36341091,0
36341063,0
36301211,0
36251063,0
36321206,1
36351037,0
36250798,1
36261156,0
36421093,0
36301208,0
36221195,1
36450690,0
36221159,0
36490597,0
35969407,0
36321199,0
36341026,0
36169516,0
36261101,0
36500188,0
36411121,0
36251031,0
36231098,0
36350991,0
36350969,0
36280592,0
36361038,1
36201165,0
36450663,0
36341045,0
36401058,1
36321189,0
36411130,0
36371003,0
36281101,0
36261103,0
36281093,0
36321109,0
36361005,0
36251010,0
36370988,0
36350948,0
36271091,0
36411058,0
36231025,0
36490498,0
36490594,0
35703447,0
36401035,0
36340998,1
36221118,0
31197333,0
36350933,0
36350869,0
36380772,0
35999197,0
36411018,0
36360137,0
36201063,1
36450500,0
36350888,1
36221014,0
36490530,1
36240818,0
36400951,0
36411012,0
36350921,0
36490511,0
36271033,0
36240944,0
36281018,0
36420873,0
33991911,0
36260960,0
36300990,0
36201002,0
35734068,0
36280946,0
36370894,1
36420925,0
36400940,0
36380931,0
36450575,0
36380924,0
36450549,0
36230918,1
36240907,0
36400908,0
36301030,0
36280959,0
36230875,0
36390884,0
36440838,0
36340746,0
36200974,0
36290857,0
35989872,0
32359854,1
36330879,1
36230849,0
36300974,1
34423001,0
36420883,0
36280855,0
36240879,1
36270903,0
36320988,0
36069520,0
36250844,1
36200927,0
36350828,0
36200923,0
36360842,0
36410908,0
36420855,1
36420844,0
36270939,1
36490419,0
36320227,1
33391275,0
35959805,1
36390903,0
36260888,0
36370806,0
36230838,1
36490441,0
36270889,0
36450478,0
36240859,1
36200431,0
35883128,0
32129151,0
36490340,0
36210896,0
36420812,0
36220869,0
36320933,0
34442583,0
36270869,0
36490356,1
36240863,0
36049626,0
36200872,0
36009013,0
36049278,0
36440819,0
36270854,1
36210491,0
36320945,0
36240854,0
36490302,0
36108628,1
36440757,0
36330791,0
36290704,0
36360764,0
36330821,0
36280690,0
36410866,0
36340730,1
36390750,0
36390758,0
36260774,0
36089760,0
36250740,0
36210768,1
36410829,0
36450421,0
36200797,1
36300784,1
36270756,0
36300752,0
36009195,1
36210806,0
36390728,0
36250694,0
36380443,0
36260737,0
36330734,1
36230588,1
36300739,0
36420710,0
36330620,0
36250702,0
32298920,0
36250684,1
36410793,0
36450384,0
36390710,1
36250696,0
36440708,0
36350627,0
36450349,0
36270610,0
35763675,1
36400690,0
36400649,0
36210716,0
35103636,0
36290625,1
36250659,0
36360678,0
36220677,0
36350645,0
36400655,0
35064809,0
36200724,0
36220702,0
36420685,0
35348659,1
31979361,1
36058231,0
36220651,1
36230122,0
36380635,1
36230626,0
34211836,0
36370207,1
36320735,0
36320760,0
34732967,0
36099183,0
36490194,1
36350578,0
36320473,0
30955975,0
36410697,0
36320700,0
36340139,0
36450285,0
36320743,0
36390631,0
36400495,0
36280414,1
36320668,0
36290525,0
36330588,0
36300606,0
36440593,0
36049820,0
36360569,0
36380600,0
36230598,0
34954142,0
36210599,0
34453577,0
36490146,0
36350547,1
36350560,0
36350549,0
36390495,0
36059754,1
36270593,1
36270626,0
36440558,0
36240596,0
35094649,1
36019533,1
36410599,0
36420329,0
36400591,1
35023992,0
36410611,1
36108905,0
36300581,0
36089592,0
36360238,0
36109217,0
36300589,0
36370540,0
36390533,1
36360529,1
36009466,0
36410565,0
36029776,1
36350490,1
36420579,0
36290492,0
36420548,0
35004482,0
36059035,0
36200584,0
36461158,1
34914803,0
36200601,1
36430491,0
36250514,0
36320644,0
36400513,1
36200595,0
36270570,0
36350468,0
35968272,0
35053897,0
36230447,0
35084744,0
34974237,1
36330494,1
36370492,0
36370448,0
36330499,0
36400422,0
36200562,0
33471577,0
36380460,0
36350397,0
36410445,0
36220498,0
36310417,0
36200542,0
36300527,0
36290405,0
36350399,0
36350420,0
36370497,1
36260528,0
36420209,0
36430413,1
36019427,0
36320492,0
36240459,0
35063227,0
36410420,0
36230378,1
36089670,0
36360399,1
36109427,0
36148914,0
36410447,1
36300435,1
36300434,0
36390420,1
36310369,0
36300415,0
35989685,1
36119227,0
34201872,0
36280354,0
36310380,0
36230382,1
36280188,0
36410400,0
36250403,1
36210407,0
36270320,0
36109134,0
36310308,0
36370382,0
36300336,0
36430313,0
36360329,1
35988178,1
36179490,1
36440304,0
36350294,0
36390330,0
36310346,1
36230330,1
36430320,0
36340384,1
35989824,0
36200400,0
36340334,0
36380370,0
36210344,0
36260377,0
35883851,0
36250340,0
36230293,0
36400293,1
36179482,0
36290302,1
36290275,0
36320247,0
36290324,0
36320407,1
36210334,0
36330341,0
36310317,1
36440360,0
36220347,0
36039852,0
36400283,1
36158385,0
35116382,0
36440231,0
36038952,0
35969815,0
36059420,1
35949042,0
36370304,0
36360291,1
36360294,1
36230274,1
36360246,0
36440284,0
36240249,0
36029743,0
35998657,0
36360288,0
34864016,0
36240297,0
35783350,0
36250298,0
36400248,1
36430218,0
35521183,0
35014760,0
35989865,1
36200295,0
35939800,0
36230255,0
36250204,0
36380212,0
36370184,0
36410174,0
35949418,0
36260229,0
24035793,1
36300179,0
36440168,0
36290156,0
36440170,1
36099861,0
34954016,0
33411089,0
36139776,1
36260183,0
36230202,0
36420192,0
36109618,0
36360221,0
36270185,1
36380180,0
36028777,0
36039772,0
36380207,0
300390,0
36079467,0
36220151,0
35939522,0
35916450,0
36300132,0
36420143,0
36109826,0
36069759,0
36149524,1
36390122,0
36320118,0
36330141,0
36079229,0
36250150,0
36300118,0
36009870,0
36019917,0
35949842,0
36320124,0
36039969,0
36089877,0
36240137,0
36400112,0
35939880,0
36350128,0
36088180,0
36129782,0
36190260,0
36420113,1
35949098,0
35969514,0
35949855,0
36310131,0
35999678,1
35969861,0
36019881,0
34483398,0
36079746,0
36179291,0
36190231,0
35116640,0
33501206,0
36129706,1
35959724,0
35979682,0
36119742,0
35998357,1
30666070,0
36119797,0
36129034,0
36159841,1
36009859,0
36069678,0
35969841,0
34312089,0
36039915,0
36039918,0
36049526,1
36069713,1
35999625,0
36149765,0
36039792,0
34964526,0
36079591,0
36119750,0
36190259,0
36029805,0
35979782,0
36019804,0
36179639,0
36059660,0
35968700,0
36119711,0
35959705,0
36029749,0
35939747,0
36190169,0
35979761,0
36179637,1
36119726,0
36179656,0
35969770,0
36049694,0
36138118,0
36119699,0
36179636,0
36119127,0
36129606,0
36049697,0
36148679,0
35968678,0
34693269,1
36009727,0
36099708,0
35034424,1
36058218,0
36029737,0
36018784,0
35979762,1
34371962,0
35949699,1
35949722,0
35969729,0
36139568,0
36049667,0
35989852,0
35999550,0
36049317,0
36119172,1
35989866,0
36039802,0
35969482,0
35979686,0
36049660,0
36149334,0
36149652,0
35939632,0
36059534,0
36029671,0
35653776,0
34413007,0
36039737,0
36119634,0
36059549,0
35873398,0
35969674,0
34983227,0
35743881,0
35969654,1
35979575,0
36029669,0
36009701,0
36029702,0
36129567,0
36049617,0
36159656,0
35989763,0
35969579,0
36059585,1
35999486,0
36169637,1
35949584,0
36049630,0
36059509,0
36059541,0
36129592,0
34392585,0
36019672,0
35989729,0
36179508,0
36059493,0
34914252,0
36069499,0
35939566,0
35989721,0
35949577,0
36139559,0
35939589,1
36109580,0
35959555,1
36169554,0
36179549,0
35959539,0
