id,y
37077493,0
34984692,0
37317465,0
37277401,1
37297469,0
35286571,0
37107392,1
36158901,0
37277416,0
37227440,0
37187425,0
37247404,0
37307404,1
37227408,0
37317445,0
35939241,0
36340625,0
37277417,0
37177368,0
35893607,0
37147431,1
37217427,1
37197453,1
37247405,0
37157434,0
37307346,1
36800174,1
37277372,0
37217336,1
37267305,0
37277361,0
37157384,0
36069308,0
37077363,0
37177283,1
36271022,0
37257371,0
37157374,0
37207334,0
37307347,0
36723167,1
37277332,0
37167359,0
37187400,0
35863706,1
37237312,0
36900320,0
36300959,1
37187250,0
37307320,1
37297232,0
37237238,0
37097358,0
37197345,0
36800740,0
37127300,0
37317323,0
37277266,0
37117346,0
36420382,1
37287293,1
37137392,0
36920361,1
36201601,0
37317282,0
37267265,1
36798556,0
36411366,0
37117322,0
37317300,0
37187344,1
37277297,0
36381829,1
36581353,0
37167274,0
37117242,0
36783332,0
36800418,0
36540266,0
37307189,0
37287310,1
37187285,0
36089036,1
37097356,0
36089693,0
37157284,1
37287253,1
36420907,0
36890159,0
37247201,0
37097295,1
37157240,0
37267206,0
35003372,0
37187223,0
37317213,0
13777727,0
37207219,0
36611294,0
36799447,0
37187260,0
37097233,0
37267238,0
37147265,0
37217208,0
36361066,0
37227258,0
37217242,0
37187274,1
37117247,0
37077254,0
36251202,1
37167229,1
35874002,0
36910347,0
37227143,0
35004525,0
37137146,1
37197134,0
37207170,0
36361630,0
37287156,0
37307140,0
33420954,0
37137231,0
37307152,0
37297123,0
37247194,0
37317173,0
36990323,0
37297184,0
36371085,0
37237194,0
37117172,0
37137152,0
37187185,0
37257142,0
37117139,0
37097163,0
36990160,1
36611290,0
36371459,0
37237184,0
37297175,0
36581474,0
36990365,0
36970347,1
36850371,0
37257115,0
36910359,0
36920393,0
36880395,0
37157116,0
37087131,0
36799318,1
36900361,0
37000335,0
36940200,1
37041307,1
36980379,1
36830392,0
36930369,0
36860384,1
36222022,0
36581270,0
36799033,0
37011477,0
36400645,0
36850322,0
36840330,0
37087127,0
37287128,0
36797501,0
37187116,0
35491145,0
36681324,0
36900351,0
36240275,0
36251755,0
36930138,0
37031157,0
36940347,0
37011329,0
36940337,0
36870348,1
36808330,0
36222029,0
36940285,0
36820273,0
36798000,0
37011257,0
37031298,0
36830362,0
36029786,0
36168779,0
36880343,0
37031337,0
37021252,0
36271710,0
36990274,0
36840289,1
36870347,0
36820333,0
36910302,0
36870332,0
36370577,0
36900349,0
36581217,0
36271536,0
36830228,0
36830225,1
37021160,0
36990243,0
37011254,1
36860211,0
37000211,0
36850212,0
36850236,0
36421045,0
36880266,0
36139312,0
36950291,1
37031265,0
36880233,0
36940241,0
36850229,0
36850214,0
37031261,0
36798263,1
36900277,0
2827654,0
37000247,0
37041218,0
36820236,0
36880232,0
35693612,0
36980227,1
36930254,0
37021255,0
36890259,0
36940139,0
36850166,1
36561356,0
36441046,0
37051151,0
35958946,0
36540419,0
37021172,0
36808171,0
36870180,0
36990150,1
36920200,0
36723269,0
36661289,0
36990202,0
36211691,0
37021190,0
36671440,0
37000184,0
34743639,1
36890133,1
36410389,1
36950145,0
35773241,0
37031162,1
36830195,0
36890158,0
37011127,0
36260964,0
37021202,0
36231591,1
36712395,1
35948245,0
37041137,0
36421796,1
35733153,0
36830192,0
37021191,0
36561197,0
36980180,1
36530431,0
37031148,0
37031156,0
36920201,0
36743249,0
36712231,0
36591432,0
36850134,0
36920136,0
36591458,0
36631425,1
36581454,0
36783449,0
36900141,0
36980134,0
36540482,0
36920131,0
36850132,0
36701444,0
36723414,0
36281330,0
36671416,0
36701420,1
36681444,0
36681426,1
37051122,0
36723417,0
36421543,1
36783439,0
35853213,0
36661487,1
36500258,1
36691166,0
36681424,0
36380962,0
35958168,0
36880122,0
36561373,1
36940112,1
36651342,0
31767814,0
36540421,0
36391593,0
36651353,0
36661443,0
36551391,1
36571345,1
34603571,0
33601828,0
36551390,0
36671328,0
36018353,0
36691382,0
36641387,0
35256406,0
36571335,0
36681341,0
36591404,0
36651348,1
36743409,0
36611153,0
36540368,1
36701361,0
36571312,0
36671311,0
36712351,0
36099270,1
36641424,1
36723407,0
36200874,0
36631292,0
36551343,0
36733342,0
36621353,0
36561357,0
36571376,1
36641402,0
36733222,0
36591227,1
36723307,0
36601308,0
36661360,0
36351766,1
36581191,0
36691289,1
36733266,0
36078279,0
36581338,0
36611285,1
36221506,0
36701267,0
36621271,0
36773299,0
36681325,1
36743351,0
36591292,0
36621323,0
36068874,0
36621325,0
36401103,0
36763296,0
36733252,0
36581294,0
36510472,0
36701253,0
36701257,0
36410706,0
36581292,0
36773213,0
33411479,1
36743295,0
36351660,0
36490959,0
36701196,0
36733186,0
36621255,0
36241760,1
36783192,1
36783260,0
36621187,0
35561178,1
36691243,1
36783186,0
36712120,0
35969652,0
36510803,0
36763206,0
36281750,0
36641129,0
35693281,0
36601256,1
36641235,0
36661265,0
36621233,0
36540271,0
36430486,1
36571208,0
36641289,1
36391706,0
36773193,0
36561193,0
36341304,0
36641226,0
36009036,0
36360364,1
36540124,0
36743181,0
36200735,1
36210849,0
36773131,0
35103789,0
36681166,0
36723130,0
36641134,0
36681149,1
36341368,1
36753173,0
36611144,0
36733135,0
36621159,0
36241311,0
36201907,0
35683571,0
36611131,0
36601116,1
35783440,0
36712152,1
36540158,0
36320612,0
36641127,0
36371173,0
36611154,0
36621170,0
34753433,0
36461290,0
36251676,0
36098394,1
36621127,0
36411810,0
34603208,0
36118296,1
36651158,1
36723151,0
36753137,0
36540130,0
36551133,0
36331803,0
36351791,0
35978609,0
36361867,0
36391807,0
36451416,0
36381810,1
36461302,0
36510259,0
36201897,0
36491425,1
36520665,1
36251798,0
36251810,0
36361868,0
36712112,0
36361819,0
36351777,0
36491414,0
36441900,1
36351798,0
36231869,0
36491463,0
36381835,0
36201849,0
36231858,0
36231086,0
36441822,0
36251845,0
35703684,0
36530616,0
36491405,0
36271914,0
36411872,0
36411766,0
36491411,0
36231880,1
36480119,0
36460752,0
36281756,0
36391729,0
36201902,0
34384021,0
36371751,1
36301772,0
36341051,0
36530609,1
34442658,0
36361776,1
36341638,0
36411790,0
36351332,0
36331716,0
36491362,1
35276124,0
36371794,1
36371806,0
36491098,1
36221873,0
36361715,1
36301786,0
36028437,0
36391732,0
25196900,0
36331678,0
36301771,1
36361723,0
36491367,0
36048384,1
36391713,1
36221758,0
36231800,0
36301581,0
27601909,1
36520664,1
36411798,0
36411831,0
36271849,0
36500855,0
36211840,0
36331359,0
36391769,0
36500870,1
36530578,0
36520616,1
36520554,0
36391617,0
36331638,0
36520569,1
36530533,1
36351632,0
36351619,0
36341434,0
29183682,0
36201767,0
36371646,1
36290923,0
36251227,0
36500750,0
36351616,0
36391662,0
36520579,0
36530503,0
35084523,0
36411728,0
36391668,1
36201758,0
36211735,1
36331649,0
36301731,0
36271758,0
36390302,0
36381696,1
36411752,0
36451209,0
36109653,0
36301691,0
36520571,0
36441664,0
36341604,1
36361693,0
36391068,0
36230939,0
36510553,1
36211706,1
36510523,0
36520429,1
36441345,0
36410772,0
36361533,0
36351536,0
36201696,1
36530381,1
36500491,0
36371566,0
35663129,1
12637341,0
16492717,0
35054322,0
36391042,0
36530393,0
36281440,0
36530430,0
35093388,0
36341520,0
36251506,0
36231642,1
36500248,0
36211725,1
36129646,1
36491220,0
36301654,0
36530428,0
36201698,0
36421236,0
36271639,0
36371632,0
35004139,0
36530398,0
36211700,0
36451170,0
36281665,0
36251541,0
36371556,0
36500665,0
36211658,0
36260437,1
36231574,0
34332106,0
36241505,0
36168996,0
36158372,0
36331492,1
36201656,0
36500606,1
36451112,0
36381483,1
36271414,0
36019264,0
36301299,0
36361456,1
36421432,0
36331494,0
36059583,0
36421482,0
36210124,0
35054248,0
36301549,1
36240613,0
36361474,1
36410664,0
36411069,0
36510482,0
36421471,1
36341457,0
36411529,0
35673472,0
36230530,0
36290541,0
36089397,0
36450883,0
36371531,0
36331523,0
36281562,0
36201595,0
36211631,1
36301603,0
36500634,0
36301617,0
36510394,0
36221406,0
35246131,0
36261074,0
36281466,0
34953935,0
36281463,1
36451027,0
36391284,0
36510339,0
36441359,0
36281443,0
36251341,0
36231511,0
36330942,1
35938415,0
36411445,0
36271509,1
36361439,1
36441363,1
36411474,0
36530295,0
36391414,0
36231508,1
36500512,1
34763175,1
36530287,0
36371392,0
36411439,0
36421373,0
36361395,0
36420297,0
36510411,0
36241459,0
35723826,0
36231522,1
36230460,0
36351380,0
34673070,0
36411476,0
36451035,0
36411502,0
36440983,1
36411441,1
36221566,0
36430405,0
36301425,0
36211428,0
36490924,0
34753397,0
36341287,1
36520188,0
36241400,0
35916399,0
36411042,0
36201461,1
36331372,0
36381414,0
36281422,0
36530233,0
36510320,0
35166527,0
36391354,0
34503327,0
36301465,0
36230936,0
36211422,0
35989759,0
36201354,0
36530218,1
36331395,0
36201470,0
34993359,0
36441313,0
36411413,1
36211371,1
36241283,0
36331327,0
36510241,0
36201327,0
36241288,0
36520130,0
36490870,0
36421237,0
36221008,0
36351219,0
36221415,0
36211333,0
36520131,0
36271382,0
36251221,0
35979937,0
36500345,1
36221328,0
36221352,0
36450881,0
36221334,1
36450876,0
36271314,1
36251206,0
36321035,0
36411287,1
36490687,0
36351174,0
36450859,0
36371177,0
36201373,0
36261285,0
36159492,0
36089658,0
36351164,0
36230887,0
36321391,0
36341183,0
36321312,0
36281231,0
36321294,0
36261222,0
36221291,0
36381232,0
36371161,1
36450844,0
36261244,0
36371158,0
36281160,0
36391197,0
36261249,0
35033385,0
36391213,0
36381249,0
36331214,0
36361152,1
36450754,0
34353151,0
36420377,0
36421113,0
36341127,0
36361128,0
36039622,0
36420666,0
36441139,0
36391183,0
36211238,1
36211202,0
36241184,1
36350398,0
36371122,1
36341128,0
36371069,0
36251076,0
36381129,0
36411178,1
36149679,0
36390902,0
36341063,0
36301211,0
36251063,0
36241011,0
36351056,0
36421088,0
36490666,0
35723415,0
36411177,0
36221210,0
36241110,0
36490597,0
36331098,0
36411141,0
36169516,0
36261093,0
36231098,0
36360927,1
34864484,0
34392811,0
36280592,0
36250904,0
36301160,0
36201165,0
36500175,0
36450663,0
34873530,0
36341045,0
36401058,1
36450672,0
36271139,0
36201183,0
36320490,0
36411130,0
36371003,0
36411148,0
36321165,1
36211154,0
36231056,0
36360696,0
36261054,1
35156750,0
36251010,0
36241013,0
36301002,0
36301128,0
36271091,0
36411058,0
36391051,1
36321138,0
36211083,1
36250994,0
36281069,1
36340917,0
36411025,0
36370953,1
36380772,0
36440943,0
35999197,0
36360949,0
36490508,0
36360963,0
36018939,1
36221023,0
36201057,0
36250922,0
36340904,0
36380965,0
36230976,0
36270791,0
36321089,1
36211028,0
36390953,0
36250952,0
36301071,0
36271033,0
36240944,0
36400981,0
36400937,1
33611635,0
36450564,1
36330941,0
36260960,0
36301041,0
36201002,0
36340606,0
36420937,0
35959324,0
34293261,0
36290899,0
36400940,0
36240918,0
36380931,0
36420952,0
36450575,0
36450549,0
36200987,0
36390912,1
36290870,0
36400867,1
34965008,0
36059302,1
36350776,0
36210963,1
36270938,0
36410970,0
35989872,0
36490402,1
36420883,0
36069520,0
36290825,0
36310256,0
36490438,0
36250844,1
36200927,0
36350828,0
36410908,0
36420844,0
36270939,1
36300921,0
35693894,0
36350774,0
36320227,1
36350772,0
36410950,0
33391275,0
36440834,0
36250419,0
36450498,1
36260287,0
36321005,0
36321020,1
36270336,0
36260887,0
36410965,0
36230838,1
36450478,0
36330866,0
36200431,0
35883128,0
36200871,0
36350773,0
36300881,0
36490340,0
36220869,0
36260858,0
36250796,0
36370777,0
36240863,0
36280840,0
36049278,0
36440819,0
36330836,0
36420787,0
36360776,1
36360801,0
36290769,0
36230813,0
36440795,1
36108628,1
36330791,0
36300839,0
34773174,1
36400759,0
35296223,0
36270826,0
36340730,1
36390758,0
36410825,0
36250740,0
36200819,0
36210768,1
36200797,1
35226200,0
36240768,0
36350687,1
36450408,0
36200814,0
36300752,0
36009195,1
36250330,0
36280666,0
36089571,0
36330734,1
36260741,0
36340695,0
35013783,0
36240710,0
36230588,1
36420705,0
36300595,0
36380526,1
36250702,0
35033328,0
35917704,0
36250684,1
36390710,1
34953275,0
36450349,0
36410205,0
36400690,0
36400649,0
36390666,0
36250659,0
36490228,0
26088133,0
36480113,0
36350645,0
36240215,0
36300715,0
34913517,0
35064809,0
36220702,0
36420685,0
36300708,0
36210532,0
36330653,0
36220651,1
36230122,0
36410707,0
36380635,1
36320758,0
35753203,0
36340591,0
36320735,0
36320760,0
36390652,0
36029642,0
36099183,0
36460425,1
36240634,0
36270682,0
36490194,1
36260656,0
36350578,0
36280563,0
36320473,0
36270695,0
36410691,0
35814007,0
36410690,0
36370419,0
36390631,0
35003613,0
36370592,0
36280414,1
36210660,0
36320668,0
36340522,0
36290525,0
36300606,0
36290528,0
36380600,0
36210636,0
36148929,1
36138867,0
36270630,1
36098794,0
36410619,0
36260605,0
36310451,0
36390601,1
36078448,0
36270332,1
36400576,0
36149399,1
36410299,0
361542,0
36240596,0
36410599,0
36350511,0
36300628,0
36360596,0
34864333,0
36390533,1
36270564,0
36390527,0
36280505,0
35939851,0
36400548,0
36280504,0
36420579,0
36260568,0
36350508,1
36420548,0
36270526,0
34342554,0
36059035,0
36210589,0
36380521,0
34914803,0
36380546,1
36450192,0
36370519,1
36320630,0
36210581,0
36118726,1
36350495,0
36230515,0
36270570,0
34392745,0
36440479,1
35266791,0
36210490,1
34974237,1
36240487,0
36330494,1
36370492,0
36370506,0
36330499,0
36240490,0
36360516,0
36400422,0
36270455,0
36340506,0
36200574,0
36320568,1
36220289,0
36380460,0
36410482,1
35928128,0
36350399,0
36410322,1
36260528,0
36200532,0
36128814,0
36270405,1
36360443,0
36290352,1
36430413,1
33430791,0
35063227,0
36240405,0
36370414,0
36330436,0
36139734,0
36089670,0
36139436,0
36260413,0
36148914,0
36260443,0
36300435,1
36400380,0
36390420,1
36310369,0
36039963,1
35989685,1
34984934,0
34201872,0
36290378,0
36310380,0
36290364,0
36250403,1
36210407,0
36220323,0
36128517,0
36038473,0
36370354,0
36149346,0
36290313,0
36430267,1
36250321,0
36310308,0
36370382,0
36400312,0
36210387,0
36270297,1
36410319,0
36220382,0
36410341,0
36350292,0
36370396,0
36210381,0
36149582,0
35989824,0
36200400,0
36280301,0
36210421,1
36330312,0
36430356,1
36300351,1
36400293,1
36290302,1
36240212,0
36400355,0
36220374,0
36360382,0
36290275,0
35873950,1
36300368,1
36210376,0
36290324,0
36310350,1
36320407,1
36380364,0
36310317,1
36440360,0
36220347,0
36340295,0
35116382,0
36300280,0
36360324,0
35654082,0
36290238,1
36250244,0
36420258,0
36059420,1
36370304,0
36360291,1
36109262,0
36360294,1
36250241,0
36360246,0
36139041,0
35958295,1
36240249,0
36340280,0
35959681,0
35998657,0
36240304,0
36350238,0
35783350,0
36200263,0
36390286,1
36250298,0
36300266,1
35521183,0
36320285,0
32168925,0
36340290,0
36280219,0
36370232,0
36230228,0
36320304,0
36370184,0
35939812,1
36200139,0
36300179,0
36440168,0
36420169,0
35713670,0
36099861,0
36430208,0
36280164,0
35969850,0
36260183,0
36088314,0
36270219,0
36440205,0
36420162,0
36270185,1
36380180,0
36270211,0
36230152,0
36340184,0
35763924,0
36159240,1
36380207,0
36340161,0
36270189,1
36210146,0
36250130,0
36039609,0
36270136,0
36200122,0
36079229,0
36139784,0
35969927,0
36320130,0
36089877,0
35939848,1
36069753,0
36220135,0
36390140,0
36300114,0
36220152,0
36280137,0
36049488,0
36220139,0
35999427,0
36320154,0
36340137,0
36220143,0
35236727,0
36149797,1
35979146,0
36109781,0
36009824,1
36099778,0
35979860,0
36179291,0
35959780,0
36149846,0
36029793,0
36119771,0
36159789,0
36049815,0
36190231,0
35998357,1
30666070,0
36019812,0
36129034,0
36069678,0
36069062,0
34483231,1
36190247,0
34403628,0
36029867,0
36029801,0
35979785,0
36109807,0
36009850,1
35853562,1
36049791,0
35024157,0
36079751,0
36039918,0
36068179,0
36069713,1
35683379,0
35664023,0
36119686,0
35999625,0
34374266,0
36039792,0
36179708,1
36079591,0
35146258,0
36159775,0
35774090,0
36059591,1
35989845,0
35999654,0
36119230,0
36129686,0
36069679,0
36129755,0
35176740,0
35949440,0
35999662,0
36109779,0
36029766,0
35979719,0
36099750,0
34973762,0
36059660,0
34924616,0
35959705,0
36190169,0
35979761,0
36179637,1
35783433,0
36009752,0
36138484,0
36039832,0
36179656,0
35969770,0
36138118,0
36149727,0
35959703,1
36119127,0
35999612,0
35906168,0
36129606,0
36029722,1
36088273,0
35064446,0
36119703,0
36009727,0
36099708,0
36029737,0
36149750,0
35949711,0
36109203,0
36018732,0
33591534,0
20949799,0
34984160,0
35949699,1
35949722,0
35959664,0
36109703,0
35863905,1
35999550,0
36049317,0
36119172,1
35989866,0
35959676,0
36179667,0
35999572,0
36099729,0
35979319,0
35959612,0
35979610,0
36149650,1
36149652,0
35989795,0
36169623,0
34413007,0
36089596,0
35873398,0
35969674,0
35999529,0
36099489,0
34332226,0
36129567,0
36049617,0
35969579,0
36029393,0
35969666,0
36169637,1
29584378,0
35949584,0
36049661,0
36049630,0
35999079,0
34392585,0
36169481,1
36059479,1
